sep=;
11:59; Saturday; October 05; 2024
Study name:Rear_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;566  ;1  ;-3.9214e+08  ;4.5483e+06  ;6.7937e+08  ;-7.284e+07  ;1.0715e+09
  ;  ;2  ;-3.9214e+08  ;-1.0502e+07  ;8.8608e+08  ;-7.284e+07  ;1.2783e+09
  ;567  ;1  ;-3.9214e+08  ;-1.0502e+07  ;8.8608e+08  ;-7.284e+07  ;1.2783e+09
  ;  ;2  ;-3.9214e+08  ;-2.5551e+07  ;1.0928e+09  ;-7.284e+07  ;1.4852e+09
Beam-53(Circuler tube 1X0.06(16_GAUGE)(56)[1])  ;  ;  ;  ;  ;  ;  ;
  ;568  ;1  ;-3.3234e+08  ;4.9916e+08  ;4.6928e+07  ;8.044e+06  ;8.337e+08
  ;  ;2  ;-3.3234e+08  ;4.2194e+08  ;4.2462e+07  ;8.044e+06  ;7.5641e+08
  ;569  ;1  ;-3.3234e+08  ;4.2194e+08  ;4.2463e+07  ;8.044e+06  ;7.5641e+08
  ;  ;2  ;-3.3233e+08  ;3.4471e+08  ;3.7974e+07  ;8.044e+06  ;6.7913e+08
  ;570  ;1  ;-3.3233e+08  ;3.4471e+08  ;3.7974e+07  ;8.044e+06  ;6.7913e+08
  ;  ;2  ;-3.3233e+08  ;2.6749e+08  ;3.3462e+07  ;8.044e+06  ;6.0191e+08
  ;571  ;1  ;-3.3233e+08  ;2.6749e+08  ;3.3462e+07  ;8.0439e+06  ;6.0191e+08
  ;  ;2  ;-3.3233e+08  ;1.9027e+08  ;2.8926e+07  ;8.0439e+06  ;5.2479e+08
  ;572  ;1  ;-3.3233e+08  ;1.9027e+08  ;2.8926e+07  ;8.0439e+06  ;5.2479e+08
  ;  ;2  ;-3.3233e+08  ;1.1306e+08  ;2.4369e+07  ;8.0439e+06  ;4.4798e+08
  ;573  ;1  ;-3.3233e+08  ;1.1306e+08  ;2.4369e+07  ;8.0439e+06  ;4.4798e+08
  ;  ;2  ;-3.3233e+08  ;3.5843e+07  ;1.979e+07  ;8.0439e+06  ;3.7327e+08
  ;574  ;1  ;-3.3233e+08  ;3.5843e+07  ;1.979e+07  ;8.0439e+06  ;3.7327e+08
  ;  ;2  ;-3.3233e+08  ;-4.137e+07  ;1.5187e+07  ;8.0439e+06  ;3.764e+08
  ;575  ;1  ;-3.3233e+08  ;-4.137e+07  ;1.5187e+07  ;8.044e+06  ;3.764e+08
  ;  ;2  ;-3.3233e+08  ;-1.1858e+08  ;1.0561e+07  ;8.044e+06  ;4.5138e+08
  ;576  ;1  ;-3.3233e+08  ;-1.1858e+08  ;1.0561e+07  ;8.0439e+06  ;4.5138e+08
  ;  ;2  ;-3.3233e+08  ;-1.9579e+08  ;5.9142e+06  ;8.0439e+06  ;5.282e+08
  ;577  ;1  ;-3.3233e+08  ;-1.9579e+08  ;5.9144e+06  ;8.0439e+06  ;5.282e+08
  ;  ;2  ;-3.3233e+08  ;-2.7299e+08  ;1.2445e+06  ;8.0439e+06  ;6.0532e+08
Beam-54(Circuler tube 1X0.06(16_GAUGE)(56)[2])  ;  ;  ;  ;  ;  ;  ;
  ;578  ;1  ;-5.0355e+08  ;-1.0138e+08  ;-3.1414e+08  ;-3.0481e+07  ;8.3364e+08
  ;  ;2  ;-5.0355e+08  ;-6.0723e+07  ;-1.4909e+08  ;-3.0481e+07  ;6.6453e+08
  ;579  ;1  ;-5.0355e+08  ;-6.0723e+07  ;-1.4909e+08  ;-3.0481e+07  ;6.6453e+08
  ;  ;2  ;-5.0355e+08  ;-2.0046e+07  ;1.5952e+07  ;-3.0481e+07  ;5.2917e+08
  ;580  ;1  ;-5.0355e+08  ;-2.0046e+07  ;1.5952e+07  ;-3.0481e+07  ;5.2917e+08
  ;  ;2  ;-5.0355e+08  ;2.0653e+07  ;1.81e+08  ;-3.0481e+07  ;6.8572e+08
  ;581  ;1  ;-5.0355e+08  ;2.0653e+07  ;1.81e+08  ;-3.0481e+07  ;6.8572e+08
  ;  ;2  ;-5.0355e+08  ;6.1374e+07  ;3.4604e+08  ;-3.0481e+07  ;8.5499e+08
  ;582  ;1  ;-5.0355e+08  ;6.1374e+07  ;3.4604e+08  ;-3.0481e+07  ;8.5499e+08
  ;  ;2  ;-5.0355e+08  ;1.0212e+08  ;5.1109e+08  ;-3.0481e+07  ;1.0247e+09
Beam-55(Circuler tube 1X0.06(16_GAUGE)(56)[4])  ;  ;  ;  ;  ;  ;  ;
  ;583  ;1  ;3.2308e+07  ;1.8437e+08  ;8.0281e+08  ;3.1123e+07  ;8.5601e+08
  ;  ;2  ;3.2305e+07  ;1.0269e+08  ;5.2247e+08  ;3.1123e+07  ;5.6478e+08
  ;584  ;1  ;3.2305e+07  ;1.0269e+08  ;5.2247e+08  ;3.1123e+07  ;5.6478e+08
  ;  ;2  ;3.2302e+07  ;2.1014e+07  ;2.4214e+08  ;3.1123e+07  ;2.7535e+08
  ;585  ;1  ;3.2302e+07  ;2.1014e+07  ;2.4214e+08  ;3.1123e+07  ;2.7535e+08
  ;  ;2  ;3.23e+07  ;-6.0662e+07  ;-3.8201e+07  ;3.1123e+07  ;1.0399e+08
  ;586  ;1  ;3.23e+07  ;-6.0662e+07  ;-3.8201e+07  ;3.1123e+07  ;1.0399e+08
  ;  ;2  ;3.2297e+07  ;-1.4234e+08  ;-3.1854e+08  ;3.1123e+07  ;3.812e+08
Beam-56(Circuler tube 1X0.06(16_GAUGE)(13)[2])  ;  ;  ;  ;  ;  ;  ;
  ;587  ;1  ;-4.5583e+08  ;2.226e+08  ;1.2693e+08  ;-2.6039e+07  ;7.1207e+08
  ;  ;2  ;-4.5583e+08  ;2.0364e+08  ;1.1234e+08  ;-2.6039e+07  ;6.884e+08
  ;588  ;1  ;-4.5583e+08  ;2.0364e+08  ;1.1234e+08  ;-2.6039e+07  ;6.884e+08
  ;  ;2  ;-4.5583e+08  ;1.8468e+08  ;9.7772e+07  ;-2.6039e+07  ;6.6479e+08
  ;589  ;1  ;-4.5583e+08  ;1.8468e+08  ;9.7771e+07  ;-2.6039e+07  ;6.6479e+08
  ;  ;2  ;-4.5583e+08  ;1.6572e+08  ;8.3226e+07  ;-2.6039e+07  ;6.4128e+08
  ;590  ;1  ;-4.5583e+08  ;1.6572e+08  ;8.3226e+07  ;-2.6039e+07  ;6.4128e+08
  ;  ;2  ;-4.5583e+08  ;1.4676e+08  ;6.8704e+07  ;-2.6039e+07  ;6.1788e+08
  ;591  ;1  ;-4.5583e+08  ;1.4676e+08  ;6.8704e+07  ;-2.6039e+07  ;6.1788e+08
  ;  ;2  ;-4.5583e+08  ;1.2781e+08  ;5.4204e+07  ;-2.6039e+07  ;5.9466e+08
  ;592  ;1  ;-4.5583e+08  ;1.2781e+08  ;5.4204e+07  ;-2.6039e+07  ;5.9466e+08
  ;  ;2  ;-4.5583e+08  ;1.0885e+08  ;3.9727e+07  ;-2.6039e+07  ;5.717e+08
  ;593  ;1  ;-4.5583e+08  ;1.0885e+08  ;3.9727e+07  ;-2.6039e+07  ;5.717e+08
  ;  ;2  ;-4.5583e+08  ;8.9888e+07  ;2.5271e+07  ;-2.6039e+07  ;5.492e+08
  ;594  ;1  ;-4.5583e+08  ;8.9888e+07  ;2.5271e+07  ;-2.6039e+07  ;5.492e+08
  ;  ;2  ;-4.5583e+08  ;7.093e+07  ;1.0839e+07  ;-2.6039e+07  ;5.2758e+08
  ;595  ;1  ;-4.5583e+08  ;7.093e+07  ;1.0839e+07  ;-2.6039e+07  ;5.2758e+08
  ;  ;2  ;-4.5583e+08  ;5.1972e+07  ;-3.5715e+06  ;-2.6039e+07  ;5.0793e+08
  ;596  ;1  ;-4.5583e+08  ;5.1972e+07  ;-3.5714e+06  ;-2.6039e+07  ;5.0793e+08
  ;  ;2  ;-4.5583e+08  ;3.3012e+07  ;-1.7958e+07  ;-2.6039e+07  ;4.9341e+08
  ;597  ;1  ;-4.5583e+08  ;3.3012e+07  ;-1.7958e+07  ;-2.6039e+07  ;4.9341e+08
  ;  ;2  ;-4.5583e+08  ;1.4054e+07  ;-3.2324e+07  ;-2.6039e+07  ;4.9108e+08
  ;598  ;1  ;-4.5583e+08  ;1.4054e+07  ;-3.2324e+07  ;-2.6039e+07  ;4.9108e+08
  ;  ;2  ;-4.5583e+08  ;-4.905e+06  ;-4.6666e+07  ;-2.6039e+07  ;5.0276e+08
  ;599  ;1  ;-4.5583e+08  ;-4.905e+06  ;-4.6666e+07  ;-2.6039e+07  ;5.0276e+08
  ;  ;2  ;-4.5583e+08  ;-2.3864e+07  ;-6.0986e+07  ;-2.6039e+07  ;5.2132e+08
  ;600  ;1  ;-4.5583e+08  ;-2.3864e+07  ;-6.0986e+07  ;-2.6039e+07  ;5.2132e+08
  ;  ;2  ;-4.5583e+08  ;-4.2822e+07  ;-7.5283e+07  ;-2.6039e+07  ;5.4244e+08
  ;601  ;1  ;-4.5583e+08  ;-4.2822e+07  ;-7.5283e+07  ;-2.6039e+07  ;5.4244e+08
  ;  ;2  ;-4.5583e+08  ;-6.1781e+07  ;-8.9559e+07  ;-2.6039e+07  ;5.6463e+08
  ;602  ;1  ;-4.5583e+08  ;-6.1781e+07  ;-8.9559e+07  ;-2.6039e+07  ;5.6463e+08
  ;  ;2  ;-4.5583e+08  ;-8.074e+07  ;-1.0381e+08  ;-2.6039e+07  ;5.8735e+08
  ;603  ;1  ;-4.5583e+08  ;-8.074e+07  ;-1.0381e+08  ;-2.6039e+07  ;5.8735e+08
  ;  ;2  ;-4.5583e+08  ;-9.97e+07  ;-1.1804e+08  ;-2.6039e+07  ;6.1035e+08
  ;604  ;1  ;-4.5583e+08  ;-9.97e+07  ;-1.1804e+08  ;-2.6039e+07  ;6.1035e+08
  ;  ;2  ;-4.5583e+08  ;-1.1866e+08  ;-1.3225e+08  ;-2.6039e+07  ;6.3351e+08
  ;605  ;1  ;-4.5583e+08  ;-1.1866e+08  ;-1.3225e+08  ;-2.6039e+07  ;6.3351e+08
  ;  ;2  ;-4.5583e+08  ;-1.3762e+08  ;-1.4643e+08  ;-2.6039e+07  ;6.5679e+08
  ;606  ;1  ;-4.5583e+08  ;-1.3762e+08  ;-1.4643e+08  ;-2.6039e+07  ;6.5679e+08
  ;  ;2  ;-4.5584e+08  ;-1.5658e+08  ;-1.606e+08  ;-2.6039e+07  ;6.8013e+08
  ;607  ;1  ;-4.5584e+08  ;-1.5658e+08  ;-1.606e+08  ;-2.6039e+07  ;6.8013e+08
  ;  ;2  ;-4.5584e+08  ;-1.7554e+08  ;-1.7474e+08  ;-2.6039e+07  ;7.0352e+08
Beam-57(Circuler tube 1X0.08(14_GAUGE)(2)[6])  ;  ;  ;  ;  ;  ;  ;
  ;608  ;1  ;6,182  ;254.73  ;6,087.3  ;-0  ;12,275
  ;  ;2  ;4,944.4  ;-240.63  ;-6,174  ;0  ;11,123
Beam-58(Circuler tube 1X0.08(14_GAUGE)(1)[2])  ;  ;  ;  ;  ;  ;  ;
  ;609  ;1  ;-1.7169e+07  ;-1.3825e+07  ;3.813e+08  ;-3.3587e+07  ;3.9872e+08
  ;  ;2  ;-1.7172e+07  ;5.73e+07  ;3.8591e+08  ;-3.3587e+07  ;4.0731e+08
  ;610  ;1  ;-1.7172e+07  ;5.73e+07  ;3.8591e+08  ;-3.3587e+07  ;4.0731e+08
  ;  ;2  ;-1.7175e+07  ;1.2842e+08  ;3.9052e+08  ;-3.3587e+07  ;4.2827e+08
  ;611  ;1  ;-1.7175e+07  ;1.2842e+08  ;3.9052e+08  ;-3.3587e+07  ;4.2827e+08
  ;  ;2  ;-1.7178e+07  ;1.9955e+08  ;3.9513e+08  ;-3.3587e+07  ;4.5984e+08
  ;612  ;1  ;-1.7178e+07  ;1.9955e+08  ;3.9513e+08  ;-3.3587e+07  ;4.5984e+08
  ;  ;2  ;-1.7181e+07  ;2.7067e+08  ;3.9974e+08  ;-3.3587e+07  ;4.9994e+08
Beam-59(Circuler tube 1X0.06(16_GAUGE)(2)[8])  ;  ;  ;  ;  ;  ;  ;
  ;613  ;1  ;-6.2017e+07  ;-1.8537e+08  ;3.2862e+08  ;-8.4061e+07  ;4.3931e+08
  ;  ;2  ;-6.2017e+07  ;-1.8289e+08  ;3.3133e+08  ;-8.4061e+07  ;4.4047e+08
  ;614  ;1  ;-6.2017e+07  ;-1.8289e+08  ;3.3133e+08  ;-8.406e+07  ;4.4047e+08
  ;  ;2  ;-6.2017e+07  ;-1.8039e+08  ;3.3404e+08  ;-8.406e+07  ;4.4166e+08
  ;615  ;1  ;-6.2017e+07  ;-1.8039e+08  ;3.3404e+08  ;-8.4061e+07  ;4.4165e+08
  ;  ;2  ;-6.2017e+07  ;-1.7786e+08  ;3.3676e+08  ;-8.4061e+07  ;4.4286e+08
  ;616  ;1  ;-6.2017e+07  ;-1.7786e+08  ;3.3676e+08  ;-8.4061e+07  ;4.4286e+08
  ;  ;2  ;-6.2017e+07  ;-1.7531e+08  ;3.3948e+08  ;-8.4061e+07  ;4.4409e+08
  ;617  ;1  ;-6.2017e+07  ;-1.7531e+08  ;3.3948e+08  ;-8.4061e+07  ;4.4409e+08
  ;  ;2  ;-6.2017e+07  ;-1.7274e+08  ;3.4219e+08  ;-8.4061e+07  ;4.4534e+08
  ;618  ;1  ;-6.2017e+07  ;-1.7274e+08  ;3.4219e+08  ;-8.4061e+07  ;4.4534e+08
  ;  ;2  ;-6.2017e+07  ;-1.7015e+08  ;3.4491e+08  ;-8.4061e+07  ;4.4661e+08
  ;619  ;1  ;-6.2017e+07  ;-1.7015e+08  ;3.4491e+08  ;-8.4061e+07  ;4.4661e+08
  ;  ;2  ;-6.2017e+07  ;-1.6753e+08  ;3.4762e+08  ;-8.4061e+07  ;4.479e+08
  ;620  ;1  ;-6.2017e+07  ;-1.6753e+08  ;3.4762e+08  ;-8.4061e+07  ;4.479e+08
  ;  ;2  ;-6.2017e+07  ;-1.6489e+08  ;3.5034e+08  ;-8.4061e+07  ;4.4922e+08
  ;621  ;1  ;-6.2017e+07  ;-1.6489e+08  ;3.5034e+08  ;-8.406e+07  ;4.4922e+08
  ;  ;2  ;-6.2017e+07  ;-1.6223e+08  ;3.5305e+08  ;-8.406e+07  ;4.5056e+08
  ;622  ;1  ;-6.2017e+07  ;-1.6223e+08  ;3.5305e+08  ;-8.4061e+07  ;4.5056e+08
  ;  ;2  ;-6.2017e+07  ;-1.5954e+08  ;3.5577e+08  ;-8.4061e+07  ;4.5192e+08
  ;623  ;1  ;-6.2017e+07  ;-1.5954e+08  ;3.5577e+08  ;-8.4061e+07  ;4.5192e+08
  ;  ;2  ;-6.2017e+07  ;-1.5683e+08  ;3.5848e+08  ;-8.4061e+07  ;4.5331e+08
Beam-60(Circuler tube 1X0.08(14_GAUGE)(2)[2])  ;  ;  ;  ;  ;  ;  ;
  ;624  ;1  ;-2.4284e+06  ;6.7709e+07  ;1.496e+09  ;6.999e+07  ;1.5e+09
  ;  ;2  ;-2.4296e+06  ;6.7841e+07  ;1.7401e+09  ;6.999e+07  ;1.7439e+09
Beam-61(Circuler tube 1X0.08(14_GAUGE)(1)[6])  ;  ;  ;  ;  ;  ;  ;
  ;625  ;1  ;-1.0914e+07  ;2.9581e+08  ;4.2361e+08  ;1.349e+06  ;5.2759e+08
  ;  ;2  ;-1.0911e+07  ;2.1399e+08  ;4.5505e+08  ;1.349e+06  ;5.1377e+08
  ;626  ;1  ;-1.0911e+07  ;2.1399e+08  ;4.5505e+08  ;1.349e+06  ;5.1377e+08
  ;  ;2  ;-1.0908e+07  ;1.3217e+08  ;4.8648e+08  ;1.349e+06  ;5.1503e+08
  ;627  ;1  ;-1.0908e+07  ;1.3217e+08  ;4.8648e+08  ;1.349e+06  ;5.1503e+08
  ;  ;2  ;-1.0905e+07  ;5.0355e+07  ;5.1792e+08  ;1.349e+06  ;5.3126e+08
  ;628  ;1  ;-1.0905e+07  ;5.0355e+07  ;5.1792e+08  ;1.349e+06  ;5.3126e+08
  ;  ;2  ;-1.0903e+07  ;-3.1464e+07  ;5.4935e+08  ;1.349e+06  ;5.6115e+08
Beam-62(Circuler tube 1X0.06(16_GAUGE)(56)[10])  ;  ;  ;  ;  ;  ;  ;
  ;629  ;1  ;-4.1733e+08  ;-8.4907e+08  ;4.1238e+07  ;-7.5884e+07  ;1.2674e+09
  ;  ;2  ;-4.1732e+08  ;-6.7667e+08  ;3.1137e+07  ;-7.5884e+07  ;1.0947e+09
  ;630  ;1  ;-4.1732e+08  ;-6.7667e+08  ;3.114e+07  ;-7.5884e+07  ;1.0947e+09
  ;  ;2  ;-4.1732e+08  ;-5.0427e+08  ;2.1015e+07  ;-7.5884e+07  ;9.2203e+08
  ;631  ;1  ;-4.1732e+08  ;-5.0427e+08  ;2.1015e+07  ;-7.5884e+07  ;9.2203e+08
  ;  ;2  ;-4.1732e+08  ;-3.3187e+08  ;1.0868e+07  ;-7.5884e+07  ;7.4937e+08
  ;632  ;1  ;-4.1732e+08  ;-3.3187e+08  ;1.0868e+07  ;-7.5884e+07  ;7.4937e+08
  ;  ;2  ;-4.1732e+08  ;-1.5948e+08  ;6.9805e+05  ;-7.5884e+07  ;5.768e+08
  ;633  ;1  ;-4.1732e+08  ;-1.5948e+08  ;6.9808e+05  ;-7.5884e+07  ;5.768e+08
  ;  ;2  ;-4.1732e+08  ;1.2913e+07  ;-9.4915e+06  ;-7.5884e+07  ;4.3335e+08
  ;634  ;1  ;-4.1732e+08  ;1.2913e+07  ;-9.4914e+06  ;-7.5884e+07  ;4.3335e+08
  ;  ;2  ;-4.1732e+08  ;1.853e+08  ;-1.9706e+07  ;-7.5884e+07  ;6.0367e+08
  ;635  ;1  ;-4.1732e+08  ;1.853e+08  ;-1.9706e+07  ;-7.5884e+07  ;6.0367e+08
  ;  ;2  ;-4.1732e+08  ;3.5769e+08  ;-2.9941e+07  ;-7.5884e+07  ;7.7626e+08
  ;636  ;1  ;-4.1732e+08  ;3.5769e+08  ;-2.9941e+07  ;-7.5884e+07  ;7.7626e+08
  ;  ;2  ;-4.1732e+08  ;5.3007e+08  ;-4.02e+07  ;-7.5884e+07  ;9.4891e+08
  ;637  ;1  ;-4.1732e+08  ;5.3007e+08  ;-4.02e+07  ;-7.5884e+07  ;9.4891e+08
  ;  ;2  ;-4.1732e+08  ;7.0246e+08  ;-5.0482e+07  ;-7.5884e+07  ;1.1216e+09
  ;638  ;1  ;-4.1732e+08  ;7.0246e+08  ;-5.0481e+07  ;-7.5884e+07  ;1.1216e+09
  ;  ;2  ;-4.1731e+08  ;8.7484e+08  ;-6.0784e+07  ;-7.5884e+07  ;1.2943e+09
Beam-63(Circuler tube 1X0.06(16_GAUGE)(2)[5])  ;  ;  ;  ;  ;  ;  ;
  ;639  ;1  ;-8.1511e+07  ;4.2906e+09  ;-4.3826e+08  ;2.5976e+08  ;4.3944e+09
  ;  ;2  ;-8.1511e+07  ;2.791e+09  ;-4.1889e+08  ;2.5976e+08  ;2.9038e+09
  ;640  ;1  ;-7.9186e+07  ;2.6584e+09  ;-4.1889e+08  ;4.9813e+08  ;2.7704e+09
  ;  ;2  ;-7.9187e+07  ;1.1588e+09  ;-3.5603e+08  ;4.9813e+08  ;1.2914e+09
  ;641  ;1  ;-7.4456e+07  ;9.6816e+08  ;-3.5603e+08  ;5.9118e+08  ;1.106e+09
  ;  ;2  ;-7.4456e+07  ;-5.3144e+08  ;-2.5158e+08  ;5.9118e+08  ;6.6244e+08
  ;642  ;1  ;-6.7463e+07  ;-7.2868e+08  ;-2.5158e+08  ;5.3605e+08  ;8.3835e+08
  ;  ;2  ;-6.7464e+07  ;-2.2283e+09  ;-1.0872e+08  ;5.3605e+08  ;2.2984e+09
  ;643  ;1  ;-5.8421e+07  ;-2.3806e+09  ;-1.0872e+08  ;3.3444e+08  ;2.4415e+09
  ;  ;2  ;-5.8422e+07  ;-3.8802e+09  ;6.8218e+07  ;3.3444e+08  ;3.9392e+09
  ;644  ;1  ;-4.7605e+07  ;-3.9374e+09  ;6.8218e+07  ;-7.5355e+06  ;3.9856e+09
  ;  ;2  ;-4.7606e+07  ;-5.437e+09  ;2.7385e+08  ;-7.5355e+06  ;5.4915e+09
  ;645  ;1  ;-3.5342e+07  ;-5.3518e+09  ;2.7385e+08  ;-4.7948e+08  ;5.3941e+09
  ;  ;2  ;-3.5343e+07  ;-6.8514e+09  ;5.0194e+08  ;-4.7948e+08  ;6.9051e+09
  ;646  ;1  ;-2.2005e+07  ;-6.5808e+09  ;5.0194e+08  ;-1.0671e+09  ;6.6219e+09
  ;  ;2  ;-2.2006e+07  ;-8.0804e+09  ;7.4555e+08  ;-1.0671e+09  ;8.1367e+09
  ;647  ;1  ;-8.0001e+06  ;-7.587e+09  ;7.4555e+08  ;-1.7524e+09  ;7.6316e+09
  ;  ;2  ;-8.0014e+06  ;-9.0866e+09  ;9.9728e+08  ;-1.7524e+09  ;9.1492e+09
Beam-64(Circuler tube 1X0.06(16_GAUGE)(1)[8])  ;  ;  ;  ;  ;  ;  ;
  ;648  ;1  ;12,398  ;-2.7366  ;29,727  ;-0.1691  ;42,125
  ;  ;2  ;12,457  ;-2.7201  ;41,107  ;-0.1691  ;53,564
  ;649  ;1  ;13,603  ;-2.62  ;41,107  ;-0.4027  ;54,710
  ;  ;2  ;13,777  ;-2.6035  ;49,979  ;-0.4027  ;63,756
  ;650  ;1  ;14,619  ;-2.4241  ;49,979  ;-0.62262  ;64,598
  ;  ;2  ;14,903  ;-2.4075  ;55,979  ;-0.62262  ;70,883
  ;651  ;1  ;15,403  ;-2.1547  ;55,979  ;-0.82219  ;71,382
  ;  ;2  ;15,788  ;-2.1382  ;58,774  ;-0.82219  ;74,562
  ;652  ;1  ;15,925  ;-1.9064  ;58,774  ;-0.95412  ;74,698
  ;  ;2  ;16,148  ;-1.8982  ;58,877  ;-0.95412  ;75,025
  ;653  ;1  ;-5,838.5  ;7.4127  ;21,587  ;-2.0766  ;27,425
  ;  ;2  ;-5,587.5  ;7.2407  ;17,213  ;-2.0766  ;22,801
  ;654  ;1  ;-6,254.7  ;7.7227  ;17,213  ;-1.5839  ;23,468
  ;  ;2  ;-5,704.9  ;7.3836  ;10,277  ;-1.5839  ;15,982
  ;655  ;1  ;-6,363.4  ;7.8215  ;10,277  ;-0.91878  ;16,640
  ;  ;2  ;-5,755.2  ;7.4824  ;5,490.7  ;-0.91878  ;11,246
  ;656  ;1  ;-6,180.3  ;7.6878  ;5,490.7  ;-0.25517  ;11,671
  ;  ;2  ;-5,532  ;7.3487  ;2,674  ;-0.25517  ;8,206
  ;657  ;1  ;-5,749  ;7.3256  ;2,674  ;0.38675  ;8,423
  ;  ;2  ;-5,080.4  ;6.9865  ;1,563.8  ;0.38675  ;6,644.2
Beam-65(Circuler tube 1X0.06(16_GAUGE)(56)[6])  ;  ;  ;  ;  ;  ;  ;
  ;658  ;1  ;1.6126e+08  ;-2.2283e+08  ;-7.0285e+07  ;-8.695e+07  ;3.9491e+08
  ;  ;2  ;1.6126e+08  ;-9.0462e+07  ;-6.9268e+07  ;-8.695e+07  ;2.752e+08
  ;659  ;1  ;1.6126e+08  ;-9.0462e+07  ;-6.9269e+07  ;-8.695e+07  ;2.752e+08
  ;  ;2  ;1.6126e+08  ;4.1908e+07  ;-6.8269e+07  ;-8.695e+07  ;2.4136e+08
  ;660  ;1  ;1.6126e+08  ;4.1907e+07  ;-6.827e+07  ;-8.695e+07  ;2.4136e+08
  ;  ;2  ;1.6126e+08  ;1.7428e+08  ;-6.7285e+07  ;-8.695e+07  ;3.4807e+08
  ;661  ;1  ;1.6126e+08  ;1.7428e+08  ;-6.7285e+07  ;-8.695e+07  ;3.4807e+08
  ;  ;2  ;1.6125e+08  ;3.0665e+08  ;-6.6317e+07  ;-8.695e+07  ;4.7499e+08
  ;662  ;1  ;1.6125e+08  ;3.0665e+08  ;-6.6317e+07  ;-8.695e+07  ;4.7499e+08
  ;  ;2  ;1.6125e+08  ;4.3902e+08  ;-6.5364e+07  ;-8.695e+07  ;6.0511e+08
  ;663  ;1  ;1.6125e+08  ;4.3902e+08  ;-6.5363e+07  ;-8.695e+07  ;6.0511e+08
  ;  ;2  ;1.6125e+08  ;5.7139e+08  ;-6.4426e+07  ;-8.695e+07  ;7.3626e+08
  ;664  ;1  ;1.6125e+08  ;5.7139e+08  ;-6.4427e+07  ;-8.695e+07  ;7.3626e+08
  ;  ;2  ;1.6125e+08  ;7.0376e+08  ;-6.3506e+07  ;-8.695e+07  ;8.6787e+08
Beam-66(Circuler tube 1X0.06(16_GAUGE)(1)[5])  ;  ;  ;  ;  ;  ;  ;
  ;665  ;1  ;-7,724.4  ;9.7531  ;-10,724  ;-1.1589  ;18,448
  ;  ;2  ;-4,644.1  ;6.1792  ;-6,443.8  ;-1.1589  ;11,088
  ;666  ;1  ;-4,644.1  ;6.1792  ;-6,443.8  ;-1.1589  ;11,088
  ;  ;2  ;-1,563.7  ;2.6052  ;-2,164.1  ;-1.1589  ;3,727.8
  ;667  ;1  ;-1,563.7  ;2.6052  ;-2,164.1  ;-1.1589  ;3,727.8
  ;  ;2  ;1,516.6  ;-0.96872  ;2,115.7  ;-1.1589  ;3,632.3
  ;668  ;1  ;1,516.6  ;-0.96872  ;2,115.7  ;-1.1589  ;3,632.3
  ;  ;2  ;4,596.9  ;-4.5427  ;6,395.4  ;-1.1589  ;10,992
  ;669  ;1  ;4,596.9  ;-4.5427  ;6,395.4  ;-1.1589  ;10,992
  ;  ;2  ;7,677.3  ;-8.1166  ;10,675  ;-1.1589  ;18,352
Beam-67(Circuler tube 1X0.06(16_GAUGE)(6)[5])  ;  ;  ;  ;  ;  ;  ;
  ;670  ;1  ;2.0335e+05  ;692.63  ;652.03  ;-0  ;2.043e+05
  ;  ;2  ;2.0335e+05  ;-685.07  ;-652.03  ;0  ;2.043e+05
  ;671  ;1  ;-6.6636e+08  ;6.3139e+07  ;-1.6407e+08  ;-1.5558e+06  ;8.4216e+08
  ;  ;2  ;-6.6636e+08  ;5.8002e+07  ;-1.4321e+08  ;-1.5558e+06  ;8.2087e+08
  ;672  ;1  ;-6.6636e+08  ;5.8002e+07  ;-1.4321e+08  ;-1.5557e+06  ;8.2087e+08
  ;  ;2  ;-6.6636e+08  ;5.2888e+07  ;-1.2236e+08  ;-1.5557e+06  ;7.9966e+08
  ;673  ;1  ;-6.6636e+08  ;5.2889e+07  ;-1.2236e+08  ;-1.5558e+06  ;7.9966e+08
  ;  ;2  ;-6.6636e+08  ;4.7795e+07  ;-1.015e+08  ;-1.5558e+06  ;7.7855e+08
  ;674  ;1  ;-6.6636e+08  ;4.7794e+07  ;-1.015e+08  ;-1.5557e+06  ;7.7855e+08
  ;  ;2  ;-6.6636e+08  ;4.273e+07  ;-8.0647e+07  ;-1.5557e+06  ;7.5763e+08
  ;675  ;1  ;-6.6636e+08  ;4.2731e+07  ;-8.0647e+07  ;-1.5558e+06  ;7.5763e+08
  ;  ;2  ;-6.6636e+08  ;3.7684e+07  ;-5.979e+07  ;-1.5558e+06  ;7.3703e+08
  ;676  ;1  ;-6.6636e+08  ;3.7684e+07  ;-5.979e+07  ;-1.5558e+06  ;7.3703e+08
  ;  ;2  ;-6.6636e+08  ;3.2664e+07  ;-3.8933e+07  ;-1.5558e+06  ;7.1718e+08
  ;677  ;1  ;-6.6636e+08  ;3.2664e+07  ;-3.8933e+07  ;-1.5558e+06  ;7.1718e+08
  ;  ;2  ;-6.6636e+08  ;2.7664e+07  ;-1.8076e+07  ;-1.5558e+06  ;6.9941e+08
