sep=;
11:57; Saturday; October 05; 2024
Study name:Front_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;  ;2  ;-4.1739e+08  ;-3.6237e+07  ;-1.6121e+08  ;-1.8075e+07  ;5.8263e+08
  ;562  ;1  ;-4.1739e+08  ;-3.6237e+07  ;-1.6121e+08  ;-1.8075e+07  ;5.8263e+08
  ;  ;2  ;-4.1739e+08  ;-5.2391e+06  ;-3.5655e+07  ;-1.8075e+07  ;4.5343e+08
  ;563  ;1  ;-4.1739e+08  ;-5.2391e+06  ;-3.5655e+07  ;-1.8075e+07  ;4.5343e+08
  ;  ;2  ;-4.1739e+08  ;2.5758e+07  ;8.988e+07  ;-1.8075e+07  ;5.1089e+08
  ;564  ;1  ;-4.1739e+08  ;2.5758e+07  ;8.988e+07  ;-1.8075e+07  ;5.1089e+08
  ;  ;2  ;-4.1739e+08  ;5.6754e+07  ;2.1539e+08  ;-1.8075e+07  ;6.4014e+08
  ;565  ;1  ;-4.1739e+08  ;5.6753e+07  ;2.1539e+08  ;-1.8075e+07  ;6.4014e+08
  ;  ;2  ;-4.1739e+08  ;8.7752e+07  ;3.4088e+08  ;-1.8075e+07  ;7.6939e+08
  ;566  ;1  ;-4.1739e+08  ;8.7753e+07  ;3.4088e+08  ;-1.8075e+07  ;7.6939e+08
  ;  ;2  ;-4.1739e+08  ;1.1875e+08  ;4.6635e+08  ;-1.8075e+07  ;8.9863e+08
  ;567  ;1  ;-4.1739e+08  ;1.1875e+08  ;4.6635e+08  ;-1.8075e+07  ;8.9863e+08
  ;  ;2  ;-4.174e+08  ;1.4975e+08  ;5.918e+08  ;-1.8075e+07  ;1.0278e+09
Beam-53(Circuler tube 1X0.06(16_GAUGE)(56)[1])  ;  ;  ;  ;  ;  ;  ;
  ;568  ;1  ;-1.8584e+08  ;3.554e+08  ;-6.0614e+06  ;1.1341e+07  ;5.4129e+08
  ;  ;2  ;-1.8583e+08  ;2.9915e+08  ;-3.7915e+06  ;1.1341e+07  ;4.8501e+08
  ;569  ;1  ;-1.8583e+08  ;2.9915e+08  ;-3.7903e+06  ;1.1341e+07  ;4.8501e+08
  ;  ;2  ;-1.8583e+08  ;2.4291e+08  ;-1.5434e+06  ;1.1341e+07  ;4.2874e+08
  ;570  ;1  ;-1.8583e+08  ;2.4291e+08  ;-1.5434e+06  ;1.1341e+07  ;4.2874e+08
  ;  ;2  ;-1.8583e+08  ;1.8666e+08  ;6.809e+05  ;1.1341e+07  ;3.725e+08
  ;571  ;1  ;-1.8583e+08  ;1.8666e+08  ;6.8071e+05  ;1.134e+07  ;3.725e+08
  ;  ;2  ;-1.8583e+08  ;1.3042e+08  ;2.8816e+06  ;1.134e+07  ;3.1628e+08
  ;572  ;1  ;-1.8583e+08  ;1.3042e+08  ;2.8817e+06  ;1.1341e+07  ;3.1628e+08
  ;  ;2  ;-1.8583e+08  ;7.4178e+07  ;5.0609e+06  ;1.1341e+07  ;2.6018e+08
  ;573  ;1  ;-1.8583e+08  ;7.4178e+07  ;5.0609e+06  ;1.1341e+07  ;2.6018e+08
  ;  ;2  ;-1.8583e+08  ;1.794e+07  ;7.2178e+06  ;1.1341e+07  ;2.0517e+08
  ;574  ;1  ;-1.8583e+08  ;1.794e+07  ;7.2178e+06  ;1.1341e+07  ;2.0517e+08
  ;  ;2  ;-1.8583e+08  ;-3.8296e+07  ;9.3518e+06  ;1.1341e+07  ;2.2525e+08
  ;575  ;1  ;-1.8583e+08  ;-3.8296e+07  ;9.3518e+06  ;1.1341e+07  ;2.2525e+08
  ;  ;2  ;-1.8583e+08  ;-9.453e+07  ;1.1462e+07  ;1.1341e+07  ;2.8105e+08
  ;576  ;1  ;-1.8583e+08  ;-9.453e+07  ;1.1462e+07  ;1.1341e+07  ;2.8105e+08
  ;  ;2  ;-1.8583e+08  ;-1.5076e+08  ;1.3552e+07  ;1.1341e+07  ;3.372e+08
  ;577  ;1  ;-1.8583e+08  ;-1.5076e+08  ;1.3552e+07  ;1.1341e+07  ;3.372e+08
  ;  ;2  ;-1.8583e+08  ;-2.0699e+08  ;1.5618e+07  ;1.1341e+07  ;3.9341e+08
Beam-54(Circuler tube 1X0.06(16_GAUGE)(56)[2])  ;  ;  ;  ;  ;  ;  ;
  ;578  ;1  ;-3.5481e+08  ;-5.6975e+07  ;-3.2408e+08  ;-2.3034e+07  ;6.8387e+08
  ;  ;2  ;-3.5481e+08  ;-2.3673e+07  ;-1.8999e+08  ;-2.3034e+07  ;5.4627e+08
  ;579  ;1  ;-3.5481e+08  ;-2.3673e+07  ;-1.8999e+08  ;-2.3034e+07  ;5.4627e+08
  ;  ;2  ;-3.5481e+08  ;9.6505e+06  ;-5.5893e+07  ;-2.3034e+07  ;4.1153e+08
  ;580  ;1  ;-3.5481e+08  ;9.6505e+06  ;-5.5893e+07  ;-2.3034e+07  ;4.1153e+08
  ;  ;2  ;-3.5481e+08  ;4.2995e+07  ;7.8203e+07  ;-2.3034e+07  ;4.4406e+08
  ;581  ;1  ;-3.5481e+08  ;4.2995e+07  ;7.8203e+07  ;-2.3034e+07  ;4.4406e+08
  ;  ;2  ;-3.5481e+08  ;7.6362e+07  ;2.123e+08  ;-2.3034e+07  ;5.8043e+08
  ;582  ;1  ;-3.5481e+08  ;7.6362e+07  ;2.123e+08  ;-2.3034e+07  ;5.8043e+08
  ;  ;2  ;-3.5481e+08  ;1.0975e+08  ;3.4639e+08  ;-2.3034e+07  ;7.1818e+08
Beam-55(Circuler tube 1X0.06(16_GAUGE)(56)[4])  ;  ;  ;  ;  ;  ;  ;
  ;583  ;1  ;3.3843e+07  ;1.5857e+08  ;5.7531e+08  ;1.2402e+07  ;6.3061e+08
  ;  ;2  ;3.384e+07  ;8.2714e+07  ;3.3574e+08  ;1.2402e+07  ;3.7962e+08
  ;584  ;1  ;3.384e+07  ;8.2714e+07  ;3.3574e+08  ;1.2402e+07  ;3.7962e+08
  ;  ;2  ;3.3837e+07  ;6.8614e+06  ;9.6158e+07  ;1.2402e+07  ;1.3024e+08
  ;585  ;1  ;3.3837e+07  ;6.8614e+06  ;9.6158e+07  ;1.2402e+07  ;1.3024e+08
  ;  ;2  ;3.3834e+07  ;-6.8991e+07  ;-1.4342e+08  ;1.2402e+07  ;1.9299e+08
  ;586  ;1  ;3.3834e+07  ;-6.8991e+07  ;-1.4342e+08  ;1.2402e+07  ;1.9299e+08
  ;  ;2  ;3.3831e+07  ;-1.4484e+08  ;-3.8301e+08  ;1.2402e+07  ;4.4331e+08
Beam-56(Circuler tube 1X0.06(16_GAUGE)(13)[2])  ;  ;  ;  ;  ;  ;  ;
  ;587  ;1  ;-3.3398e+08  ;4.7516e+07  ;1.1142e+08  ;-2.0953e+06  ;4.5511e+08
  ;  ;2  ;-3.3398e+08  ;4.2069e+07  ;9.9192e+07  ;-2.0953e+06  ;4.4172e+08
  ;588  ;1  ;-3.3398e+08  ;4.2069e+07  ;9.9192e+07  ;-2.0953e+06  ;4.4172e+08
  ;  ;2  ;-3.3398e+08  ;3.662e+07  ;8.6986e+07  ;-2.0953e+06  ;4.2836e+08
  ;589  ;1  ;-3.3398e+08  ;3.6621e+07  ;8.6986e+07  ;-2.0953e+06  ;4.2836e+08
  ;  ;2  ;-3.3398e+08  ;3.1173e+07  ;7.4804e+07  ;-2.0953e+06  ;4.1502e+08
  ;590  ;1  ;-3.3398e+08  ;3.1173e+07  ;7.4804e+07  ;-2.0953e+06  ;4.1502e+08
  ;  ;2  ;-3.3398e+08  ;2.5725e+07  ;6.2643e+07  ;-2.0953e+06  ;4.017e+08
  ;591  ;1  ;-3.3398e+08  ;2.5725e+07  ;6.2643e+07  ;-2.0953e+06  ;4.017e+08
  ;  ;2  ;-3.3398e+08  ;2.0278e+07  ;5.0506e+07  ;-2.0953e+06  ;3.884e+08
  ;592  ;1  ;-3.3398e+08  ;2.0278e+07  ;5.0506e+07  ;-2.0953e+06  ;3.884e+08
  ;  ;2  ;-3.3398e+08  ;1.4829e+07  ;3.839e+07  ;-2.0953e+06  ;3.7513e+08
  ;593  ;1  ;-3.3398e+08  ;1.4829e+07  ;3.839e+07  ;-2.0953e+06  ;3.7513e+08
  ;  ;2  ;-3.3398e+08  ;9.3815e+06  ;2.6297e+07  ;-2.0953e+06  ;3.619e+08
  ;594  ;1  ;-3.3398e+08  ;9.3815e+06  ;2.6297e+07  ;-2.0953e+06  ;3.619e+08
  ;  ;2  ;-3.3398e+08  ;3.9337e+06  ;1.4227e+07  ;-2.0953e+06  ;3.4874e+08
  ;595  ;1  ;-3.3398e+08  ;3.9337e+06  ;1.4227e+07  ;-2.0953e+06  ;3.4874e+08
  ;  ;2  ;-3.3398e+08  ;-1.5142e+06  ;2.179e+06  ;-2.0953e+06  ;3.3663e+08
  ;596  ;1  ;-3.3398e+08  ;-1.5142e+06  ;2.179e+06  ;-2.0953e+06  ;3.3663e+08
  ;  ;2  ;-3.3398e+08  ;-6.963e+06  ;-9.8459e+06  ;-2.0953e+06  ;3.4604e+08
  ;597  ;1  ;-3.3398e+08  ;-6.963e+06  ;-9.8459e+06  ;-2.0953e+06  ;3.4604e+08
  ;  ;2  ;-3.3398e+08  ;-1.2411e+07  ;-2.1849e+07  ;-2.0953e+06  ;3.5911e+08
  ;598  ;1  ;-3.3398e+08  ;-1.2411e+07  ;-2.1849e+07  ;-2.0953e+06  ;3.5911e+08
  ;  ;2  ;-3.3398e+08  ;-1.7859e+07  ;-3.3829e+07  ;-2.0953e+06  ;3.7224e+08
  ;599  ;1  ;-3.3398e+08  ;-1.7859e+07  ;-3.3829e+07  ;-2.0953e+06  ;3.7224e+08
  ;  ;2  ;-3.3398e+08  ;-2.3307e+07  ;-4.5787e+07  ;-2.0953e+06  ;3.8536e+08
  ;600  ;1  ;-3.3398e+08  ;-2.3307e+07  ;-4.5787e+07  ;-2.0953e+06  ;3.8536e+08
  ;  ;2  ;-3.3398e+08  ;-2.8756e+07  ;-5.7722e+07  ;-2.0953e+06  ;3.9847e+08
  ;601  ;1  ;-3.3398e+08  ;-2.8756e+07  ;-5.7722e+07  ;-2.0953e+06  ;3.9847e+08
  ;  ;2  ;-3.3398e+08  ;-3.4204e+07  ;-6.9635e+07  ;-2.0953e+06  ;4.1156e+08
  ;602  ;1  ;-3.3398e+08  ;-3.4204e+07  ;-6.9635e+07  ;-2.0953e+06  ;4.1156e+08
  ;  ;2  ;-3.3398e+08  ;-3.9652e+07  ;-8.1525e+07  ;-2.0953e+06  ;4.2464e+08
  ;603  ;1  ;-3.3398e+08  ;-3.9652e+07  ;-8.1525e+07  ;-2.0953e+06  ;4.2464e+08
  ;  ;2  ;-3.3398e+08  ;-4.5102e+07  ;-9.3393e+07  ;-2.0953e+06  ;4.377e+08
  ;604  ;1  ;-3.3398e+08  ;-4.5102e+07  ;-9.3393e+07  ;-2.0953e+06  ;4.377e+08
  ;  ;2  ;-3.3398e+08  ;-5.055e+07  ;-1.0524e+08  ;-2.0953e+06  ;4.5073e+08
  ;605  ;1  ;-3.3398e+08  ;-5.055e+07  ;-1.0524e+08  ;-2.0953e+06  ;4.5073e+08
  ;  ;2  ;-3.3398e+08  ;-5.5999e+07  ;-1.1706e+08  ;-2.0953e+06  ;4.6375e+08
  ;606  ;1  ;-3.3398e+08  ;-5.5999e+07  ;-1.1706e+08  ;-2.0953e+06  ;4.6375e+08
  ;  ;2  ;-3.3398e+08  ;-6.1447e+07  ;-1.2886e+08  ;-2.0953e+06  ;4.7675e+08
  ;607  ;1  ;-3.3398e+08  ;-6.1447e+07  ;-1.2886e+08  ;-2.0953e+06  ;4.7675e+08
  ;  ;2  ;-3.3398e+08  ;-6.6896e+07  ;-1.4064e+08  ;-2.0953e+06  ;4.8972e+08
Beam-57(Circuler tube 1X0.08(14_GAUGE)(2)[6])  ;  ;  ;  ;  ;  ;  ;
  ;608  ;1  ;3,136.4  ;63.824  ;2,635.1  ;-0  ;5,772.2
  ;  ;2  ;1,898.8  ;-49.731  ;-2,721.8  ;0  ;4,621
Beam-58(Circuler tube 1X0.08(14_GAUGE)(1)[2])  ;  ;  ;  ;  ;  ;  ;
  ;609  ;1  ;-1.1647e+07  ;4.8309e+06  ;2.263e+08  ;-7.073e+06  ;2.38e+08
  ;  ;2  ;-1.165e+07  ;3.3726e+07  ;2.2965e+08  ;-7.073e+06  ;2.4377e+08
  ;610  ;1  ;-1.165e+07  ;3.3726e+07  ;2.2965e+08  ;-7.073e+06  ;2.4377e+08
  ;  ;2  ;-1.1653e+07  ;6.2622e+07  ;2.33e+08  ;-7.073e+06  ;2.5292e+08
  ;611  ;1  ;-1.1653e+07  ;6.2622e+07  ;2.33e+08  ;-7.073e+06  ;2.5292e+08
  ;  ;2  ;-1.1656e+07  ;9.1517e+07  ;2.3635e+08  ;-7.073e+06  ;2.651e+08
  ;612  ;1  ;-1.1656e+07  ;9.1517e+07  ;2.3635e+08  ;-7.073e+06  ;2.651e+08
  ;  ;2  ;-1.1659e+07  ;1.2041e+08  ;2.397e+08  ;-7.073e+06  ;2.799e+08
Beam-59(Circuler tube 1X0.06(16_GAUGE)(2)[8])  ;  ;  ;  ;  ;  ;  ;
  ;613  ;1  ;-0  ;2.3131e+05  ;0  ;0.033377  ;2.3131e+05
  ;  ;2  ;0  ;1.1661e+05  ;-0  ;0.033377  ;1.1661e+05
  ;614  ;1  ;-0  ;1.1661e+05  ;0  ;-0.13629  ;1.1661e+05
  ;  ;2  ;0  ;24,851  ;-0  ;-0.13629  ;24,851
  ;615  ;1  ;-0  ;24,851  ;0  ;-0.063972  ;24,851
  ;  ;2  ;0  ;-43,968  ;-0  ;-0.063972  ;43,968
  ;616  ;1  ;-0  ;-43,968  ;0  ;1.0032e-13  ;43,968
  ;  ;2  ;0  ;-89,847  ;-0  ;1.0032e-13  ;89,847
  ;617  ;1  ;-0  ;-89,847  ;0  ;5.0123e-14  ;89,847
  ;  ;2  ;0  ;-1.1279e+05  ;-0  ;5.0123e-14  ;1.1279e+05
  ;618  ;1  ;-0  ;-1.1279e+05  ;0  ;-4.1102e-17  ;1.1279e+05
  ;  ;2  ;0  ;-1.1279e+05  ;-0  ;-4.1102e-17  ;1.1279e+05
  ;619  ;1  ;-0  ;-1.1279e+05  ;0  ;-5.0175e-14  ;1.1279e+05
  ;  ;2  ;0  ;-89,847  ;-0  ;-5.0175e-14  ;89,847
  ;620  ;1  ;-0  ;-89,847  ;0  ;-1.0034e-13  ;89,847
  ;  ;2  ;0  ;-43,968  ;-0  ;-1.0034e-13  ;43,968
  ;621  ;1  ;-0  ;-43,968  ;0  ;0.063972  ;43,968
  ;  ;2  ;0  ;24,851  ;-0  ;0.063972  ;24,851
  ;622  ;1  ;-0  ;24,851  ;0  ;0.13629  ;24,851
  ;  ;2  ;0  ;1.1661e+05  ;-0  ;0.13629  ;1.1661e+05
  ;623  ;1  ;-0  ;1.1661e+05  ;0  ;-0.033377  ;1.1661e+05
  ;  ;2  ;0  ;2.3131e+05  ;-0  ;-0.033377  ;2.3131e+05
Beam-60(Circuler tube 1X0.08(14_GAUGE)(2)[2])  ;  ;  ;  ;  ;  ;  ;
  ;624  ;1  ;6.5924e+06  ;-1.0435e+08  ;5.495e+08  ;-4.1243e+06  ;5.6591e+08
  ;  ;2  ;6.5912e+06  ;-1.0936e+08  ;6.3703e+08  ;-4.1243e+06  ;6.5294e+08
Beam-61(Circuler tube 1X0.08(14_GAUGE)(1)[6])  ;  ;  ;  ;  ;  ;  ;
  ;625  ;1  ;-1.2515e+07  ;1.2922e+08  ;2.3272e+08  ;7.2741e+06  ;2.787e+08
  ;  ;2  ;-1.2513e+07  ;9.6882e+07  ;2.2995e+08  ;7.2741e+06  ;2.6204e+08
  ;626  ;1  ;-1.2513e+07  ;9.6882e+07  ;2.2995e+08  ;7.2741e+06  ;2.6204e+08
  ;  ;2  ;-1.251e+07  ;6.4544e+07  ;2.2718e+08  ;7.2741e+06  ;2.4868e+08
  ;627  ;1  ;-1.251e+07  ;6.4544e+07  ;2.2718e+08  ;7.2741e+06  ;2.4868e+08
  ;  ;2  ;-1.2507e+07  ;3.2206e+07  ;2.2441e+08  ;7.2741e+06  ;2.3922e+08
  ;628  ;1  ;-1.2507e+07  ;3.2206e+07  ;2.2441e+08  ;7.2741e+06  ;2.3922e+08
  ;  ;2  ;-1.2504e+07  ;-1.3209e+05  ;2.2165e+08  ;7.2741e+06  ;2.3415e+08
Beam-62(Circuler tube 1X0.06(16_GAUGE)(56)[10])  ;  ;  ;  ;  ;  ;  ;
  ;629  ;1  ;-1.8363e+08  ;-3.4297e+08  ;-8.2975e+06  ;-1.0373e+07  ;5.267e+08
  ;  ;2  ;-1.8363e+08  ;-2.8492e+08  ;-5.222e+06  ;-1.0373e+07  ;4.686e+08
  ;630  ;1  ;-1.8363e+08  ;-2.8492e+08  ;-5.2209e+06  ;-1.0373e+07  ;4.686e+08
  ;  ;2  ;-1.8363e+08  ;-2.2687e+08  ;-2.1683e+06  ;-1.0373e+07  ;4.1051e+08
  ;631  ;1  ;-1.8363e+08  ;-2.2687e+08  ;-2.1686e+06  ;-1.0373e+07  ;4.1051e+08
  ;  ;2  ;-1.8363e+08  ;-1.6882e+08  ;8.6144e+05  ;-1.0373e+07  ;3.5246e+08
  ;632  ;1  ;-1.8363e+08  ;-1.6882e+08  ;8.6134e+05  ;-1.0373e+07  ;3.5246e+08
  ;  ;2  ;-1.8363e+08  ;-1.1078e+08  ;3.8687e+06  ;-1.0373e+07  ;2.9448e+08
  ;633  ;1  ;-1.8363e+08  ;-1.1078e+08  ;3.8688e+06  ;-1.0373e+07  ;2.9448e+08
  ;  ;2  ;-1.8363e+08  ;-5.2736e+07  ;6.8548e+06  ;-1.0373e+07  ;2.3681e+08
  ;634  ;1  ;-1.8363e+08  ;-5.2736e+07  ;6.8548e+06  ;-1.0373e+07  ;2.3681e+08
  ;  ;2  ;-1.8363e+08  ;5.3031e+06  ;9.8173e+06  ;-1.0373e+07  ;1.9479e+08
  ;635  ;1  ;-1.8363e+08  ;5.3031e+06  ;9.8173e+06  ;-1.0373e+07  ;1.9479e+08
  ;  ;2  ;-1.8363e+08  ;6.3341e+07  ;1.2758e+07  ;-1.0373e+07  ;2.4824e+08
  ;636  ;1  ;-1.8363e+08  ;6.3341e+07  ;1.2758e+07  ;-1.0373e+07  ;2.4824e+08
  ;  ;2  ;-1.8363e+08  ;1.2138e+08  ;1.5675e+07  ;-1.0373e+07  ;3.0601e+08
  ;637  ;1  ;-1.8363e+08  ;1.2138e+08  ;1.5675e+07  ;-1.0373e+07  ;3.0601e+08
  ;  ;2  ;-1.8362e+08  ;1.7941e+08  ;1.857e+07  ;-1.0373e+07  ;3.6399e+08
  ;638  ;1  ;-1.8362e+08  ;1.7941e+08  ;1.857e+07  ;-1.0373e+07  ;3.6399e+08
  ;  ;2  ;-1.8362e+08  ;2.3744e+08  ;2.1443e+07  ;-1.0373e+07  ;4.2203e+08
Beam-63(Circuler tube 1X0.06(16_GAUGE)(2)[5])  ;  ;  ;  ;  ;  ;  ;
  ;639  ;1  ;-1,445  ;-0  ;-11,456  ;-0  ;12,901
  ;  ;2  ;-1,562  ;0  ;-2,831.5  ;0  ;4,393.5
  ;640  ;1  ;-1,170.4  ;-0  ;-2,831.5  ;-0  ;4,001.8
  ;  ;2  ;-1,517.8  ;0  ;2,457.9  ;0  ;3,975.7
  ;641  ;1  ;-1,310.4  ;-0  ;2,457.9  ;-0  ;3,768.3
  ;  ;2  ;-1,877.7  ;0  ;4,624.9  ;0  ;6,502.6
  ;642  ;1  ;-1,833.2  ;-0  ;4,624.9  ;-0  ;6,458.1
  ;  ;2  ;-2,603.2  ;0  ;4,213.2  ;0  ;6,816.4
  ;643  ;1  ;-2,682.2  ;-0  ;4,213.2  ;-0  ;6,895.4
  ;  ;2  ;-3,631.4  ;0  ;2,062.7  ;0  ;5,694.1
  ;644  ;1  ;-3,779.3  ;-0  ;2,062.7  ;-0  ;5,842
  ;  ;2  ;-4,878.9  ;0  ;-741.23  ;0  ;5,620.1
  ;645  ;1  ;-5,029  ;-0  ;-741.23  ;-0  ;5,770.2
  ;  ;2  ;-6,245.6  ;0  ;-2,931.9  ;0  ;9,177.5
  ;646  ;1  ;-6,322.9  ;-0  ;-2,931.9  ;-0  ;9,254.8
  ;  ;2  ;-7,619.5  ;0  ;-3,135.5  ;0  ;10,755
  ;647  ;1  ;-7,545.3  ;-0  ;-3,135.5  ;-0  ;10,681
  ;  ;2  ;-8,882.6  ;0  ;47.533  ;0  ;8,930.1
Beam-64(Circuler tube 1X0.06(16_GAUGE)(1)[8])  ;  ;  ;  ;  ;  ;  ;
  ;648  ;1  ;-1.1436e+08  ;-4.6173e+06  ;-4.7016e+07  ;-4.8053e+05  ;1.616e+08
  ;  ;2  ;-1.1435e+08  ;1.2303e+06  ;-2.9788e+07  ;-4.8053e+05  ;1.4417e+08
  ;649  ;1  ;-1.1068e+08  ;1.3785e+06  ;-2.9788e+07  ;-3.6641e+05  ;1.405e+08
  ;  ;2  ;-1.1068e+08  ;7.2261e+06  ;1.79e+07  ;-3.6641e+05  ;1.2999e+08
  ;650  ;1  ;-1.0365e+08  ;7.2436e+06  ;1.79e+07  ;2.6655e+05  ;1.2296e+08
  ;  ;2  ;-1.0365e+08  ;1.3091e+07  ;9.4598e+07  ;2.6655e+05  ;1.9915e+08
  ;651  ;1  ;-9.3465e+07  ;1.28e+07  ;9.4598e+07  ;1.3991e+06  ;1.8893e+08
  ;  ;2  ;-9.3465e+07  ;1.8647e+07  ;1.9798e+08  ;1.3991e+06  ;2.9232e+08
  ;652  ;1  ;-8.399e+07  ;1.8126e+07  ;1.9798e+08  ;2.5987e+06  ;2.8279e+08
  ;  ;2  ;-8.399e+07  ;2.1012e+07  ;2.5783e+08  ;2.5987e+06  ;3.4268e+08
  ;653  ;1  ;1.6983e+07  ;4.972e+07  ;-8.3716e+07  ;-3.5015e+07  ;1.1435e+08
  ;  ;2  ;1.6983e+07  ;4.7732e+07  ;-6.8499e+07  ;-3.5015e+07  ;1.0047e+08
  ;654  ;1  ;1.9379e+07  ;5.6503e+07  ;-6.8499e+07  ;-3.1583e+07  ;1.0817e+08
  ;  ;2  ;1.9379e+07  ;5.2586e+07  ;-4.2214e+07  ;-3.1583e+07  ;8.6813e+07
  ;655  ;1  ;2.2035e+07  ;6.2756e+07  ;-4.2214e+07  ;-2.6537e+07  ;9.7668e+07
  ;  ;2  ;2.2036e+07  ;5.8839e+07  ;-2.1534e+07  ;-2.6537e+07  ;8.4691e+07
  ;656  ;1  ;2.4022e+07  ;6.7161e+07  ;-2.1534e+07  ;-2.1025e+07  ;9.4551e+07
  ;  ;2  ;2.4023e+07  ;6.3244e+07  ;-7.0873e+06  ;-2.1025e+07  ;8.7663e+07
  ;657  ;1  ;2.5279e+07  ;6.9585e+07  ;-7.0873e+06  ;-1.5215e+07  ;9.5225e+07
  ;  ;2  ;2.528e+07  ;6.5668e+07  ;6.864e+05  ;-1.5215e+07  ;9.0952e+07
Beam-65(Circuler tube 1X0.06(16_GAUGE)(56)[6])  ;  ;  ;  ;  ;  ;  ;
  ;658  ;1  ;7.2185e+07  ;-1.5202e+08  ;-3.8009e+07  ;-5.6464e+07  ;2.2888e+08
  ;  ;2  ;7.2183e+07  ;-6.7833e+07  ;-4.3132e+07  ;-5.6464e+07  ;1.5257e+08
  ;659  ;1  ;7.2183e+07  ;-6.7832e+07  ;-4.3133e+07  ;-5.6464e+07  ;1.5257e+08
  ;  ;2  ;7.2181e+07  ;1.6356e+07  ;-4.8272e+07  ;-5.6464e+07  ;1.2315e+08
  ;660  ;1  ;7.2181e+07  ;1.6356e+07  ;-4.8272e+07  ;-5.6464e+07  ;1.2315e+08
  ;  ;2  ;7.2179e+07  ;1.0055e+08  ;-5.3427e+07  ;-5.6464e+07  ;1.8604e+08
  ;661  ;1  ;7.2179e+07  ;1.0055e+08  ;-5.3427e+07  ;-5.6464e+07  ;1.8604e+08
  ;  ;2  ;7.2176e+07  ;1.8474e+08  ;-5.8597e+07  ;-5.6464e+07  ;2.6598e+08
  ;662  ;1  ;7.2176e+07  ;1.8474e+08  ;-5.8597e+07  ;-5.6464e+07  ;2.6598e+08
  ;  ;2  ;7.2174e+07  ;2.6893e+08  ;-6.3783e+07  ;-5.6464e+07  ;3.4856e+08
  ;663  ;1  ;7.2174e+07  ;2.6893e+08  ;-6.3783e+07  ;-5.6464e+07  ;3.4856e+08
  ;  ;2  ;7.2172e+07  ;3.5312e+08  ;-6.8985e+07  ;-5.6464e+07  ;4.3196e+08
  ;664  ;1  ;7.2172e+07  ;3.5312e+08  ;-6.8985e+07  ;-5.6464e+07  ;4.3196e+08
  ;  ;2  ;7.217e+07  ;4.3731e+08  ;-7.4203e+07  ;-5.6464e+07  ;5.1573e+08
Beam-66(Circuler tube 1X0.06(16_GAUGE)(1)[5])  ;  ;  ;  ;  ;  ;  ;
  ;665  ;1  ;2.7357e+07  ;3.1916e+07  ;-7.3778e+07  ;4.4301e+06  ;1.0774e+08
  ;  ;2  ;2.736e+07  ;2.7779e+07  ;-6.6118e+07  ;4.4301e+06  ;9.9077e+07
  ;666  ;1  ;2.736e+07  ;2.7779e+07  ;-6.6118e+07  ;4.4301e+06  ;9.9077e+07
  ;  ;2  ;2.7363e+07  ;2.3641e+07  ;-5.8459e+07  ;4.4301e+06  ;9.0421e+07
  ;667  ;1  ;2.7363e+07  ;2.3641e+07  ;-5.8459e+07  ;4.4301e+06  ;9.0421e+07
  ;  ;2  ;2.7366e+07  ;1.9504e+07  ;-5.0799e+07  ;4.4301e+06  ;8.1781e+07
  ;668  ;1  ;2.7366e+07  ;1.9504e+07  ;-5.0799e+07  ;4.4301e+06  ;8.1781e+07
  ;  ;2  ;2.7369e+07  ;1.5367e+07  ;-4.314e+07  ;4.4301e+06  ;7.3164e+07
  ;669  ;1  ;2.7369e+07  ;1.5367e+07  ;-4.314e+07  ;4.4301e+06  ;7.3164e+07
  ;  ;2  ;2.7372e+07  ;1.123e+07  ;-3.548e+07  ;4.4301e+06  ;6.4587e+07
Beam-67(Circuler tube 1X0.06(16_GAUGE)(6)[5])  ;  ;  ;  ;  ;  ;  ;
  ;670  ;1  ;89,059  ;327.6  ;232.36  ;-0  ;89,460
  ;  ;2  ;89,059  ;-320.04  ;-232.35  ;0  ;89,455
  ;671  ;1  ;-2.5895e+08  ;-3.165e+07  ;-1.1073e+08  ;-7.6788e+06  ;3.7411e+08
  ;  ;2  ;-2.5895e+08  ;-2.9442e+07  ;-1.0103e+08  ;-7.6788e+06  ;3.6418e+08
  ;672  ;1  ;-2.5895e+08  ;-2.9442e+07  ;-1.0103e+08  ;-7.6788e+06  ;3.6418e+08
  ;  ;2  ;-2.5895e+08  ;-2.7211e+07  ;-9.1332e+07  ;-7.6788e+06  ;3.5425e+08
  ;673  ;1  ;-2.5895e+08  ;-2.721e+07  ;-9.1332e+07  ;-7.6788e+06  ;3.5425e+08
  ;  ;2  ;-2.5895e+08  ;-2.4957e+07  ;-8.1634e+07  ;-7.6788e+06  ;3.4431e+08
  ;674  ;1  ;-2.5895e+08  ;-2.4957e+07  ;-8.1634e+07  ;-7.6787e+06  ;3.4431e+08
  ;  ;2  ;-2.5895e+08  ;-2.2678e+07  ;-7.1937e+07  ;-7.6787e+06  ;3.3438e+08
  ;675  ;1  ;-2.5895e+08  ;-2.2677e+07  ;-7.1937e+07  ;-7.6788e+06  ;3.3438e+08
  ;  ;2  ;-2.5895e+08  ;-2.0376e+07  ;-6.2239e+07  ;-7.6788e+06  ;3.2444e+08
